Commit	Status
4104596251818f4f588051c7a8172ca9f5a195bf	{"rls":"test-pass","rustbook":"test-fail","nomicon":"test-pass","miri":"test-pass","book":"test-pass","edition-guide":"test-pass","cargo-miri":"test-fail","reference":"test-pass","rust-by-example":"test-pass","embedded-book":"test-pass"}
a5c039cdb7431ddf3653c582b98ab6eb9af0701b	{"nomicon":"test-pass","cargo-miri":"test-fail","book":"test-pass","rust-by-example":"test-pass","edition-guide":"test-pass","miri":"test-pass","reference":"test-pass","rls":"test-pass","rustbook":"test-fail","embedded-book":"test-pass"}
9a0b7749665d925d8f533756149deba74f2db88b	{"edition-guide":"test-pass","book":"test-pass","rust-by-example":"test-pass","reference":"test-pass","embedded-book":"test-pass","rls":"test-pass","cargo-miri":"test-fail","miri":"test-pass","rustbook":"test-fail","nomicon":"test-pass"}
17c6bde14eabdd61c35505ed6834ee9196c2fdc9	{"rust-by-example":"test-pass","book":"test-pass","edition-guide":"test-pass","rustbook":"test-fail","reference":"test-pass","miri":"test-pass","rls":"test-pass","embedded-book":"test-pass","cargo-miri":"test-fail","nomicon":"test-pass"}
611e7b9cea2b982b63de7f6697b2a9079b0bf188	{"rust-by-example":"test-pass","embedded-book":"test-pass","rustbook":"test-fail","nomicon":"test-pass","miri":"test-pass","cargo-miri":"test-fail","reference":"test-pass","rls":"test-pass","book":"test-pass","edition-guide":"test-pass"}
bb8c2f41174caceec00c28bc6c5c20ae9f9a175c	{"rustbook":"test-fail","cargo-miri":"test-fail","reference":"test-pass","embedded-book":"test-pass","edition-guide":"test-pass","rls":"test-pass","book":"test-pass","rust-by-example":"test-pass","nomicon":"test-pass","miri":"test-pass"}
2b646bd533e8a20c06a71d0b7837e15eb4c79fa8	{"embedded-book":"test-pass","cargo-miri":"test-fail","book":"test-pass","miri":"test-pass","reference":"test-pass","rust-by-example":"test-pass","rls":"test-pass","nomicon":"test-pass","rustbook":"test-fail","edition-guide":"test-pass"}
68d0b29098ed75f50dabc7d07b96c70caab5c182	{"edition-guide":"test-pass","rustbook":"test-fail","cargo-miri":"test-fail","rls":"test-pass","embedded-book":"test-pass","book":"test-pass","nomicon":"test-pass","rust-by-example":"test-pass","reference":"test-pass","miri":"test-pass"}
67404f7200c13deec255ffe1146e1d2c9d0d3028	{"rust-by-example":"test-pass","edition-guide":"test-pass","rls":"test-pass","embedded-book":"test-pass","nomicon":"test-pass","miri":"test-pass","cargo-miri":"test-fail","rustbook":"test-fail","reference":"test-pass","book":"test-pass"}
15fc228d0d0a68b5ba565758fab13ed7f863fcea	{"book":"test-pass","reference":"test-pass","nomicon":"test-pass","miri":"test-pass","cargo-miri":"test-fail","rustbook":"test-fail","rls":"test-pass","embedded-book":"test-pass","edition-guide":"test-pass","rust-by-example":"test-pass"}
5fb8a3926619a18a2e31627e4cdf05f16530b0eb	{"embedded-book":"test-pass","edition-guide":"test-pass","reference":"test-pass","nomicon":"test-pass","cargo-miri":"test-fail","book":"test-pass","rust-by-example":"test-pass","miri":"test-pass","rls":"test-pass","rustbook":"test-fail"}
6c9be6e4e9074ca58cef8b1ded299eff72e3ac52	{"embedded-book":"test-pass","rust-by-example":"test-pass","rustbook":"test-fail","reference":"test-pass","edition-guide":"test-pass","nomicon":"test-pass","miri":"test-pass","rls":"test-pass","book":"test-pass","cargo-miri":"test-fail"}
3b98c08288528c243973a54934e4be75bcf20c31	{"rustbook":"test-fail","book":"test-pass","embedded-book":"test-pass","reference":"test-pass","rls":"test-pass","rust-by-example":"test-pass","edition-guide":"test-pass","nomicon":"test-pass","miri":"test-pass","cargo-miri":"test-fail"}
8e430bfa9a6a9d81b25bddf6325069d217dc6f3f	{"cargo-miri":"test-fail","rust-by-example":"test-pass","nomicon":"test-pass","book":"test-pass","rls":"test-pass","rustbook":"test-fail","reference":"test-pass","miri":"test-pass","edition-guide":"test-pass","embedded-book":"test-pass"}
535546e9ccc184be699e5eec2e1494765814c73a	{"rls":"test-pass","embedded-book":"test-pass","rust-by-example":"test-pass","reference":"test-pass","nomicon":"test-pass","miri":"test-fail","rustbook":"test-fail","book":"test-pass","edition-guide":"test-pass","cargo-miri":"test-fail"}
21e9336fe81a1fce364349bb7a35a0347c369f34	{"embedded-book":"test-pass","nomicon":"test-pass","rust-by-example":"test-pass","cargo-miri":"test-fail","miri":"test-fail","reference":"test-pass","book":"test-pass","edition-guide":"test-pass","rustbook":"test-fail","rls":"test-pass"}
ec21d7ea3ca8e96863f175fbd4a6bfee79529d6c	{"miri":"test-fail","nomicon":"test-pass","embedded-book":"test-pass","cargo-miri":"test-fail","book":"test-pass","rustbook":"test-fail","reference":"test-pass","rust-by-example":"test-pass","rls":"test-pass","edition-guide":"test-pass"}
2cec6874c086a8fa107115dcca73d93228a3bef6	{"edition-guide":"test-pass","embedded-book":"test-pass","nomicon":"test-pass","book":"test-pass","reference":"test-pass","rls":"test-pass","rust-by-example":"test-pass","rustbook":"test-fail","miri":"test-fail","cargo-miri":"test-fail"}
cdcc53b7dc002ea4a7a28105010c5a1126ee31b7	{"nomicon":"test-pass","reference":"test-pass","embedded-book":"test-pass","edition-guide":"test-pass","miri":"test-fail","rustbook":"test-fail","rust-by-example":"test-pass","book":"test-pass","cargo-miri":"test-fail","rls":"test-pass"}
0182fd99afaf4a3d602de6b88506edaf6043c125	{"rls":"test-pass","embedded-book":"test-pass","rust-by-example":"test-pass","edition-guide":"test-pass","nomicon":"test-pass","cargo-miri":"test-fail","book":"test-pass","miri":"test-fail","reference":"test-pass","rustbook":"test-fail"}
ff86b27e7be1ffff9e00d80beb15560d5f301459	{"book":"test-pass","nomicon":"test-pass","cargo-miri":"test-fail","rls":"test-pass","embedded-book":"test-pass","rustbook":"test-fail","edition-guide":"test-pass","rust-by-example":"test-pass","miri":"test-fail","reference":"test-pass"}
529c4c71793fbf4305d65b1c4d826a5d0e748fb3	{"cargo-miri":"test-fail","rustbook":"test-fail","book":"test-pass","nomicon":"test-pass","rust-by-example":"test-pass","embedded-book":"test-pass","edition-guide":"test-pass","reference":"test-pass","rls":"test-pass","miri":"test-fail"}
aaf100597cc6986d5ebd005d58a9394dd6edef4d	{"rustbook":"test-fail","miri":"test-fail","edition-guide":"test-pass","cargo-miri":"test-fail","rls":"test-pass","book":"test-pass","embedded-book":"test-pass","nomicon":"test-pass","reference":"test-pass","rust-by-example":"test-pass"}
63397bc331da3e3528d6cc62ef2e1d9d87f22e34	{"reference":"test-pass","miri":"test-fail","rust-by-example":"test-pass","embedded-book":"test-pass","cargo-miri":"test-fail","rls":"test-pass","book":"test-pass","nomicon":"test-pass","edition-guide":"test-pass","rustbook":"test-fail"}
c3b7d7b496b5536bb0a3d501222d2d0a8b54a69e	{"rls":"test-pass","miri":"test-fail","edition-guide":"test-pass","book":"test-pass","rustbook":"test-fail","embedded-book":"test-pass","cargo-miri":"test-fail","reference":"test-pass","nomicon":"test-pass","rust-by-example":"test-pass"}
0cb9899e780bcefb9008088c1e6d6cd5fe2593b4	{"embedded-book":"test-pass","cargo-miri":"test-fail","miri":"test-fail","nomicon":"test-pass","edition-guide":"test-pass","rls":"test-pass","rust-by-example":"test-pass","rustbook":"test-fail","book":"test-pass","reference":"test-pass"}
43c47db0b04627dbd0e16a1e7cad14a4a5a60d3a	{"reference":"test-pass","nomicon":"test-pass","rust-by-example":"test-pass","rustbook":"test-fail","cargo-miri":"test-fail","rls":"test-pass","miri":"test-fail","book":"test-pass","edition-guide":"test-pass","embedded-book":"test-pass"}
949a64ab20b9d5d4516416c4735b134e0496855a	{"nomicon":"test-pass","rust-by-example":"test-pass","miri":"test-fail","book":"test-pass","reference":"test-pass","rustbook":"test-fail","embedded-book":"test-pass","rls":"test-pass","cargo-miri":"test-fail","edition-guide":"test-pass"}
3a8b0144c82197a70e919ad371d56f82c2282833	{"reference":"test-pass","rust-by-example":"test-pass","embedded-book":"test-pass","rls":"test-pass","edition-guide":"test-pass","book":"test-pass","nomicon":"test-pass","miri":"test-fail","rustbook":"test-fail","cargo-miri":"test-fail"}
ecdd374e6123d79b89c3ecea618d827c931b81cd	{"cargo-miri":"test-fail","rustbook":"test-fail","book":"test-pass","nomicon":"test-pass","reference":"test-pass","edition-guide":"test-pass","rust-by-example":"test-pass","rls":"test-pass","miri":"test-fail","embedded-book":"test-pass"}
0423e06ca96067ea6f166921a7905ecb339eb155	{"rls":"test-pass","reference":"test-pass","nomicon":"test-pass","book":"test-pass","miri":"test-fail","edition-guide":"test-pass","cargo-miri":"test-fail","embedded-book":"test-pass","rustbook":"test-fail","rust-by-example":"test-pass"}
3cf1275ecced3ef088e030a697ff442a7740ae54	{"book":"test-pass","miri":"test-fail","rust-by-example":"test-pass","edition-guide":"test-pass","cargo-miri":"test-fail","embedded-book":"test-pass","rustbook":"test-fail","reference":"test-pass","nomicon":"test-pass","rls":"test-pass"}
349bda2051e94b7aefb33d6541f48f561bf06dbc	{"reference":"test-pass","rls":"test-pass","embedded-book":"test-pass","nomicon":"test-pass","edition-guide":"test-pass","book":"test-pass","rustbook":"test-fail","miri":"test-fail","cargo-miri":"test-fail","rust-by-example":"test-pass"}
cacc75c82ebe15cf63d31034fcf7f1016cddf0e2	{"edition-guide":"test-pass","reference":"test-pass","cargo-miri":"test-fail","rustbook":"test-fail","rls":"test-pass","rust-by-example":"test-pass","embedded-book":"test-pass","book":"test-pass","miri":"test-fail","nomicon":"test-pass"}
3bebee73397b692e84b9cc1b6af439fae78918c9	{"cargo-miri":"test-fail","nomicon":"test-pass","embedded-book":"test-pass","rust-by-example":"test-pass","rls":"test-pass","reference":"test-pass","rustbook":"test-fail","book":"test-pass","edition-guide":"test-pass","miri":"test-fail"}
ebdd693854f9118a54e4ee9fdad778cbc7d8e099	{"cargo-miri":"test-fail","embedded-book":"test-pass","rls":"test-pass","book":"test-pass","edition-guide":"test-pass","rustbook":"test-fail","nomicon":"test-pass","reference":"test-pass","miri":"test-fail","rust-by-example":"test-pass"}
6ec3993ef4a4eb72bc20477fe9a4d92acd53f2c6	{"rust-by-example":"test-pass","cargo-miri":"test-fail","reference":"test-pass","embedded-book":"test-pass","edition-guide":"test-pass","rustbook":"test-fail","book":"test-pass","rls":"test-pass","miri":"test-fail","nomicon":"test-pass"}
d40f24e956a698e47a209541031c4045acc5a684	{"embedded-book":"test-pass","rustbook":"test-fail","nomicon":"test-pass","book":"test-pass","rust-by-example":"test-pass","miri":"test-fail","cargo-miri":"test-fail","edition-guide":"test-pass","reference":"test-pass","rls":"test-pass"}
392d2728683f140f6125732240e462c43c5caff4	{"nomicon":"test-pass","embedded-book":"test-pass","reference":"test-pass","rls":"test-pass","rust-by-example":"test-pass","edition-guide":"test-pass","rustbook":"test-fail","book":"test-pass","miri":"test-fail","cargo-miri":"test-fail"}
1b9daa69640970e7858b7c8e1c9f72c604985e11	{"edition-guide":"test-pass","embedded-book":"test-pass","reference":"test-pass","rustbook":"test-fail","nomicon":"test-pass","rust-by-example":"test-pass","miri":"test-fail","book":"test-pass","cargo-miri":"test-fail","rls":"test-pass"}
5bc82c0b944dc6c8ed12372b4f79d1a8e3fb0cbd	{"cargo-miri":"test-fail","edition-guide":"test-pass","nomicon":"test-pass","reference":"test-pass","embedded-book":"test-pass","rust-by-example":"test-pass","rustbook":"test-fail","book":"test-pass","miri":"test-fail","rls":"test-pass"}
b31f9cc22bcd720b37ddf927afe378108a5b9a54	{"book":"test-pass","embedded-book":"test-pass","miri":"test-fail","edition-guide":"test-pass","rust-by-example":"test-pass","reference":"test-pass","rustbook":"test-fail","cargo-miri":"test-fail","rls":"test-pass","nomicon":"test-pass"}
ca983054e19afd74d63c3ed37997f3bf30fe85d0	{"reference":"test-pass","edition-guide":"test-pass","nomicon":"test-pass","cargo-miri":"test-fail","embedded-book":"test-pass","miri":"test-fail","rustbook":"test-fail","book":"test-pass","rust-by-example":"test-pass","rls":"test-pass"}
c3605f8c8020dbbe8f0d1961c7b33c4c4b78ad0d	{"book":"test-pass","reference":"test-pass","rustbook":"test-fail","miri":"test-fail","rust-by-example":"test-pass","nomicon":"test-pass","cargo-miri":"test-fail","edition-guide":"test-pass","rls":"test-pass","embedded-book":"test-pass"}
a4cec9742b7e05c33c84cd75002cd56762f7e33b	{"cargo-miri":"test-fail","reference":"test-pass","edition-guide":"test-pass","embedded-book":"test-pass","nomicon":"test-pass","miri":"test-fail","rls":"test-pass","rust-by-example":"test-pass","book":"test-pass","rustbook":"test-fail"}
ebe184a69316fab85129896e5045502c5db9d6f4	{"reference":"test-pass","cargo-miri":"test-fail","nomicon":"test-pass","rls":"test-pass","miri":"test-fail","edition-guide":"test-pass","rustbook":"test-fail","rust-by-example":"test-pass","book":"test-pass","embedded-book":"test-pass"}
389352c4bbd56024eefd1566e06dcba04d223f92	{"reference":"test-pass","rls":"test-pass","cargo-miri":"test-fail","edition-guide":"test-pass","rust-by-example":"test-pass","miri":"test-fail","book":"test-pass","nomicon":"test-pass","rustbook":"test-fail","embedded-book":"test-pass"}
ddb6cc85243ac4761fbc32a407b10216544fe57b	{"rls":"test-pass","rustbook":"test-fail","cargo-miri":"test-fail","book":"test-pass","edition-guide":"test-pass","embedded-book":"test-pass","rust-by-example":"test-pass","nomicon":"test-pass","reference":"test-pass","miri":"test-fail"}
54414136d3f882d6b7dcd119d7ac5f2350804791	{"cargo-miri":"test-fail","miri":"test-fail","rustbook":"test-fail","edition-guide":"test-pass","nomicon":"test-pass","reference":"test-pass","book":"test-pass","embedded-book":"test-pass","rust-by-example":"test-pass","rls":"test-pass"}
2d1e0750792529248ed6f11061940c7203d668c9	{"miri":"test-fail","cargo-miri":"test-fail","rust-by-example":"test-pass","nomicon":"test-pass","rustbook":"test-fail","rls":"test-pass","edition-guide":"test-pass","embedded-book":"test-pass","book":"test-pass","reference":"test-pass"}
1f34da9ec8a85b6f86c5fa1c121ab6f88f2f4966	{"book":"test-pass","rust-by-example":"test-pass","miri":"test-fail","embedded-book":"test-pass","rustbook":"test-fail","edition-guide":"test-pass","rls":"test-pass","cargo-miri":"test-fail","reference":"test-pass","nomicon":"test-pass"}
4dd643fe01ab9dcf3c614adf6bccf4af24bbc09b	{"reference":"test-pass","edition-guide":"test-pass","cargo-miri":"test-fail","nomicon":"test-pass","rls":"test-pass","miri":"test-pass","embedded-book":"test-pass","rustbook":"test-fail","rust-by-example":"test-pass","book":"test-pass"}
872503d918b2c3266d828f85e42951df74f5e303	{"rls":"test-pass","miri":"test-pass","rust-by-example":"test-pass","reference":"test-pass","embedded-book":"test-pass","book":"test-pass","nomicon":"test-pass","rustbook":"test-fail","edition-guide":"test-pass","cargo-miri":"test-fail"}
edab34ab2abbafc16a78daedf71dbacd2eb0b7bf	{"rust-by-example":"test-pass","edition-guide":"test-pass","nomicon":"test-pass","rustbook":"test-fail","cargo-miri":"test-fail","embedded-book":"test-pass","book":"test-pass","miri":"test-pass","rls":"test-pass","reference":"test-pass"}
da895e7938e8d6f8d221fce2876d225bf58df865	{"embedded-book":"test-pass","rust-by-example":"test-pass","book":"test-pass","reference":"test-pass","nomicon":"test-pass","cargo-miri":"test-fail","miri":"test-pass","rustbook":"test-fail","rls":"test-pass","edition-guide":"test-pass"}
4e02a9281dd8c74cf5c04df044659b5e03b17571	{"embedded-book":"test-pass","nomicon":"test-pass","cargo-miri":"test-fail","miri":"test-pass","edition-guide":"test-pass","book":"test-pass","rls":"test-pass","reference":"test-pass","rust-by-example":"test-pass","rustbook":"test-fail"}
a2ecbf87cf355a121a62f0629ea5f880c9bf41fc	{"rust-by-example":"test-pass","embedded-book":"test-pass","edition-guide":"test-pass","rustbook":"test-fail","book":"test-pass","rls":"test-pass","cargo-miri":"test-fail","reference":"test-pass","nomicon":"test-pass","miri":"test-pass"}
3bdec3c8abdc48e46715d7b14b764af28da1cee3	{"rustbook":"test-fail","edition-guide":"test-pass","nomicon":"test-pass","rust-by-example":"test-pass","cargo-miri":"test-fail","book":"test-pass","reference":"test-pass","rls":"test-pass","miri":"test-pass","embedded-book":"test-pass"}
dd4a9f66a417a6d657d07334c61c9aefc31d6e5e	{"reference":"test-pass","rls":"test-pass","nomicon":"test-pass","rust-by-example":"test-pass","cargo-miri":"test-fail","book":"test-pass","rustbook":"test-fail","edition-guide":"test-pass","miri":"test-pass","embedded-book":"test-pass"}
ca122c7ebb3ab50149c9d3d24ddb59c252b32272	{"rustbook":"test-fail","book":"test-pass","embedded-book":"test-pass","miri":"test-pass","reference":"test-pass","rls":"test-pass","rust-by-example":"test-pass","nomicon":"test-pass","edition-guide":"test-pass","cargo-miri":"test-fail"}
801bf0be13853a32202bf8a9d0d776e84f06efbc	{"book":"test-pass","reference":"test-pass","rust-by-example":"test-pass","edition-guide":"test-pass","embedded-book":"test-pass","cargo-miri":"test-fail","miri":"test-pass","nomicon":"test-pass","rls":"test-pass","rustbook":"test-fail"}
c826aebea45b270034b9bbe1dcb0c7b21beb0422	{"reference":"test-pass","edition-guide":"test-pass","embedded-book":"test-pass","rustbook":"test-fail","miri":"build-fail","nomicon":"test-pass","cargo-miri":"test-fail","rust-by-example":"test-pass","book":"test-pass","rls":"test-pass"}
656832b3bf5fe7a19e3d628870a174326ac8280b	{"reference":"test-pass","cargo-miri":"test-fail","rls":"test-pass","miri":"build-fail","edition-guide":"test-pass","nomicon":"test-pass","rust-by-example":"test-pass","rustbook":"test-fail","embedded-book":"test-pass","book":"test-pass"}
083721a1a7365d3afe1521cd2661b2201aac0450	{"rls":"test-pass","nomicon":"test-pass","rust-by-example":"test-pass","cargo-miri":"test-fail","rustbook":"test-fail","reference":"test-pass","miri":"build-fail","embedded-book":"test-pass","book":"test-pass","edition-guide":"test-pass"}
c570ab5a0bc2d5a553d0eeaa9923a1c05c84e64e	{"embedded-book":"test-pass","rls":"test-pass","cargo-miri":"test-fail","book":"test-pass","rustbook":"test-fail","edition-guide":"test-pass","miri":"build-fail","reference":"test-pass","rust-by-example":"test-pass","nomicon":"test-pass"}
1fb9603022fe20814d3b7980a3c88299b8e1f747	{"nomicon":"test-pass","embedded-book":"test-pass","edition-guide":"test-pass","rustbook":"test-fail","rls":"test-pass","cargo-miri":"test-fail","book":"test-pass","rust-by-example":"test-pass","reference":"test-pass","miri":"build-fail"}
546c826f0ccaab36e897860205281f490db274e6	{"edition-guide":"test-pass","embedded-book":"test-pass","rls":"test-pass","rustbook":"test-fail","miri":"build-fail","rust-by-example":"test-pass","reference":"test-pass","nomicon":"test-pass","cargo-miri":"test-fail","book":"test-pass"}
4153a2ec45f79b4ddf1968b163590f3d1130007f	{"nomicon":"test-pass","cargo-miri":"test-fail","rls":"test-pass","miri":"test-pass","edition-guide":"test-pass","reference":"test-pass","book":"test-pass","embedded-book":"test-pass","rust-by-example":"test-pass","rustbook":"test-fail"}
673fd5791fbf50c699478757a535a36b8da47b70	{"reference":"test-pass","cargo-miri":"test-fail","rls":"test-pass","edition-guide":"test-pass","nomicon":"test-pass","rust-by-example":"test-pass","rustbook":"test-fail","miri":"test-pass","embedded-book":"test-pass","book":"test-pass"}
53305f15625756dc3ec62ddc0ec070dee412a547	{"edition-guide":"test-pass","rust-by-example":"test-pass","reference":"test-pass","cargo-miri":"test-fail","nomicon":"test-pass","book":"test-pass","miri":"test-pass","embedded-book":"test-pass","rls":"test-pass","rustbook":"test-fail"}
56db11c0496f579a182c562fcd5c46afce6f0b1c	{"reference":"test-pass","rustbook":"test-fail","miri":"test-pass","rust-by-example":"test-pass","edition-guide":"test-pass","nomicon":"test-pass","rls":"test-pass","book":"test-pass","cargo-miri":"test-fail","embedded-book":"test-pass"}
ae2aa18d7467e212c4e961378b1061628abdb358	{"rustbook":"test-fail","miri":"test-pass","edition-guide":"test-pass","book":"test-pass","reference":"test-pass","rls":"test-pass","embedded-book":"test-pass","cargo-miri":"test-fail","nomicon":"test-pass","rust-by-example":"test-pass"}
2e05b6228a4e197b01c58556c7755c8baf8f8549	{"miri":"test-pass","rustbook":"test-fail","nomicon":"test-pass","book":"test-pass","edition-guide":"test-pass","embedded-book":"test-pass","reference":"test-pass","rls":"test-pass","cargo-miri":"test-fail","rust-by-example":"test-pass"}
37a42258ffe02cfb7107380759e492c64500ab55	{"reference":"test-pass","miri":"test-pass","rls":"test-pass","edition-guide":"test-pass","cargo-miri":"test-fail","embedded-book":"test-pass","rust-by-example":"test-pass","rustbook":"test-fail","book":"test-pass","nomicon":"test-pass"}
e652caa679a304af11fc04f1f12452f255a82593	{"rust-by-example":"test-pass","book":"test-pass","miri":"test-pass","rls":"test-pass","reference":"test-pass","embedded-book":"test-pass","edition-guide":"test-pass","rustbook":"test-fail","nomicon":"test-pass","cargo-miri":"test-fail"}
99930ac7f8cbb5d9b319b2e2e92794fd6f24f556	{"reference":"test-pass","embedded-book":"test-pass","rust-by-example":"test-pass","nomicon":"test-pass","cargo-miri":"test-fail","book":"test-pass","rustbook":"test-fail","edition-guide":"test-pass","miri":"test-pass","rls":"test-pass"}
c08b235a5ce10167632bb0fddcd0c5d67f2d42e3	{"book":"test-pass","rls":"test-pass","reference":"test-pass","embedded-book":"test-pass","cargo-miri":"test-fail","miri":"test-pass","edition-guide":"test-pass","rust-by-example":"test-pass","nomicon":"test-pass","rustbook":"test-fail"}
85a26a9a96d3d0b1846cee97abbe6714dcbc6483	{"reference":"test-pass","book":"test-pass","rustbook":"test-fail","embedded-book":"test-pass","nomicon":"test-pass","cargo-miri":"test-fail","miri":"test-pass","rls":"test-pass","rust-by-example":"test-pass","edition-guide":"test-pass"}
4e4b3f53906f88781b35d7cf137c260ffcab22b8	{"reference":"test-pass","cargo-miri":"test-fail","embedded-book":"test-pass","nomicon":"test-pass","book":"test-pass","edition-guide":"test-pass","rls":"test-pass","rust-by-example":"test-pass","rustbook":"test-fail","miri":"test-pass"}
9599982dfac048670a6828e86237ae9cf8e85af0	{"cargo-miri":"test-fail","rust-by-example":"test-pass","rls":"test-pass","miri":"test-pass","reference":"test-pass","nomicon":"test-pass","book":"test-pass","embedded-book":"test-pass","rustbook":"test-fail","edition-guide":"test-pass"}
fa68e73e9947be8ffc5b3b46d899e4953a44e7e9	{"rls":"test-pass","reference":"test-pass","nomicon":"test-pass","miri":"test-pass","cargo-miri":"test-fail","rust-by-example":"test-pass","edition-guide":"test-pass","book":"test-pass","rustbook":"test-fail","embedded-book":"test-pass"}
7092d42c04a56378d2e748f98169b728b1f1d5d1	{"miri":"test-pass","book":"test-pass","rust-by-example":"test-pass","rls":"test-pass","embedded-book":"test-pass","edition-guide":"test-pass","cargo-miri":"test-fail","nomicon":"test-pass","rustbook":"test-fail","reference":"test-pass"}
c84594661c1b51feb539b479b58bb551fcf8e19a	{"rls":"test-pass","book":"test-pass","reference":"test-pass","rust-by-example":"test-pass","cargo-miri":"test-fail","nomicon":"test-pass","edition-guide":"test-pass","rustbook":"test-fail","miri":"test-pass","embedded-book":"test-pass"}
75307c22f33cb47966466ba1daca08573a3c583e	{"rustbook":"test-fail","embedded-book":"test-pass","edition-guide":"test-pass","cargo-miri":"test-fail","book":"test-pass","rust-by-example":"test-pass","miri":"test-pass","nomicon":"test-pass","reference":"test-pass","rls":"test-pass"}
b9f3bdf5ce37c50c71dd7cee969a14e15f14130a	{"rls":"test-pass","nomicon":"test-pass","edition-guide":"test-pass","book":"test-pass","embedded-book":"test-pass","miri":"test-pass","cargo-miri":"test-fail","rust-by-example":"test-pass","reference":"test-pass","rustbook":"test-fail"}
1a74efc900c1d81c0b847227351d221cbcb4939b	{"nomicon":"test-pass","embedded-book":"test-pass","rls":"test-pass","reference":"test-pass","cargo-miri":"test-fail","rustbook":"test-fail","edition-guide":"test-pass","book":"test-pass","miri":"test-pass","rust-by-example":"test-pass"}
c8dd1c47bbe4fad7b834eae2925574e03425d5c8	{"rls":"test-pass","book":"test-pass","reference":"test-pass","rustbook":"test-fail","nomicon":"test-pass","miri":"test-pass","edition-guide":"test-pass","embedded-book":"test-pass","rust-by-example":"test-pass","cargo-miri":"test-fail"}
10fcd0a19dbd726aeb7ad57e116d78f4f1aab745	{"rustbook":"test-fail","book":"test-pass","rust-by-example":"test-pass","edition-guide":"test-pass","miri":"test-pass","reference":"test-pass","embedded-book":"test-pass","nomicon":"test-pass","rls":"test-pass","cargo-miri":"test-fail"}
ec55c61305eaf385fc1b93ac9a78284b4d887fe5	{"book":"test-pass","rustbook":"test-fail","rust-by-example":"test-pass","embedded-book":"test-pass","miri":"test-pass","reference":"test-pass","edition-guide":"test-pass","cargo-miri":"test-fail","rls":"test-pass","nomicon":"test-pass"}
f19ccc2e8dab09e542d4c5a3ec14c7d5bce8d50e	{"embedded-book":"test-pass","reference":"test-pass","rustbook":"test-fail","rust-by-example":"test-pass","book":"test-pass","edition-guide":"test-pass","rls":"test-pass","cargo-miri":"test-fail","nomicon":"test-pass","miri":"test-pass"}
3dea0033f7f40fc3a96b728cb2095da91135f0a4	{"cargo-miri":"test-fail","book":"test-pass","embedded-book":"test-pass","nomicon":"test-pass","edition-guide":"test-pass","rust-by-example":"test-pass","miri":"test-pass","reference":"test-pass","rustbook":"test-fail","rls":"test-pass"}
52ee2a2738c957ca6fd54e97b4e090a266ba96ba	{"miri":"test-pass","reference":"test-pass","nomicon":"test-pass","rls":"test-pass","rust-by-example":"test-pass","rustbook":"test-fail","cargo-miri":"test-fail","edition-guide":"test-pass","embedded-book":"test-pass","book":"test-pass"}
e9aff9c42cb94974dc80e3c5ae3d2727eaae9682	{"rust-by-example":"test-pass","book":"test-pass","rustbook":"test-fail","miri":"test-pass","nomicon":"test-pass","embedded-book":"test-pass","cargo-miri":"test-fail","edition-guide":"test-pass","rls":"test-pass","reference":"test-pass"}
452cca296c6e46baf139804eb453dbc30cdf31f6	{"cargo-miri":"test-fail","nomicon":"test-pass","edition-guide":"test-pass","embedded-book":"test-pass","rust-by-example":"test-pass","rustbook":"test-fail","miri":"test-pass","book":"test-pass","rls":"test-pass","reference":"test-pass"}
420c970cb1edccbf60ff2aeb51ca01e2300b09ef	{"nomicon":"test-pass","miri":"test-pass","rust-by-example":"test-pass","cargo-miri":"test-fail","reference":"test-pass","book":"test-pass","rustbook":"test-fail","rls":"test-pass","embedded-book":"test-pass","edition-guide":"test-pass"}
d7b8d77be5b4a091fe99c2f32b1334b931a2f4aa	{"embedded-book":"test-pass","miri":"test-pass","rust-by-example":"test-pass","reference":"test-pass","nomicon":"test-pass","edition-guide":"test-pass","rls":"test-pass","rustbook":"test-fail","book":"test-pass","cargo-miri":"test-fail"}
a0411e2bfe1fb939757aa96603f0a10d1d9eb029	{"edition-guide":"test-pass","miri":"build-fail","embedded-book":"test-pass","book":"test-pass","cargo-miri":"test-fail","rustbook":"test-fail","reference":"test-pass","rust-by-example":"test-pass","rls":"test-pass","nomicon":"test-pass"}
be16c6166f08f9b26d854783bbd4ce8d006c8f6f	{"book":"test-pass","miri":"build-fail","embedded-book":"test-pass","edition-guide":"test-pass","nomicon":"test-pass","reference":"test-pass","rust-by-example":"test-pass","rls":"test-pass","rustbook":"test-fail","cargo-miri":"test-fail"}
6dc598a01b8f7619826b7152be5162e6d37a1754	{"cargo-miri":"test-fail","rust-by-example":"test-pass","miri":"build-fail","book":"test-pass","embedded-book":"test-pass","nomicon":"test-pass","reference":"test-pass","rls":"test-pass","rustbook":"test-fail","edition-guide":"test-pass"}
14947924dfc5f317b564c771f7b98e73d05565e1	{"book":"test-pass","rust-by-example":"test-pass","rls":"test-pass","nomicon":"test-pass","embedded-book":"test-pass","rustbook":"test-fail","miri":"build-fail","edition-guide":"test-pass","cargo-miri":"test-fail","reference":"test-pass"}
